period,source,target,mode,route,flow_persons
晚高峰,T_10,GYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N61 -> GYGY,7.13
晚高峰,T_9,GYGY,c,T_9 -> N47 -> N46 -> N33 -> N60 -> N61 -> GYGY,7.25
晚高峰,T_10,GYGY,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N60 -> N61 -> GYGY,23.81
晚高峰,T_25,GYGY,p,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N46 -> N33 -> N61 -> GYGY,24.5
晚高峰,T_10,XYGY,p,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,9.7
晚高峰,T_10,TYGY,p,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,17.63
晚高峰,T_10,CYGY,b,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,28.46
晚高峰,T_25,CYGY,b,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,29.58
晚高峰,T_25,XYGY,c,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,18.04
晚高峰,T_10,CYGY,p,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,16.3
晚高峰,T_25,TYGY,c,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,11.96
晚高峰,T_25,GYGY,c,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N46 -> N33 -> N60 -> N61 -> GYGY,7.0
晚高峰,T_10,XYGY,c,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,9.24
晚高峰,T_10,TYGY,c,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,6.41
晚高峰,T_25,CYGY,c,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,5.92
晚高峰,T_10,CYGY,c,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,5.17
晚高峰,T_25,XYGY,b,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,104.42
晚高峰,T_25,TYGY,b,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,65.76
晚高峰,T_25,CYGY,p,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,74.94
晚高峰,T_25,XYGY,p,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,16.61
晚高峰,T_25,TYGY,p,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,14.95
晚高峰,T_25,GYGY,b,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N46 -> N33 -> N61 -> GYGY,13.75
晚高峰,T_10,XYGY,b,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,7.62
晚高峰,T_10,TYGY,b,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,7.56
晚高峰,T_25,GYGY,p,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N46 -> N33 -> N60 -> N61 -> GYGY,10.5
晚高峰,T_10,XYGY,p,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,22.64
晚高峰,T_10,TYGY,p,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,4.81
晚高峰,T_25,GYGY,c,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N46 -> N33 -> N61 -> GYGY,2.5
晚高峰,T_25,XYGY,p,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,39.87
晚高峰,T_25,TYGY,p,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,26.9
晚高峰,T_25,GYGY,b,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N46 -> N33 -> N60 -> N61 -> GYGY,33.0
晚高峰,T_10,XYGY,b,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,40.65
晚高峰,T_10,TYGY,b,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,25.19
晚高峰,T_9,GYGY,b,T_9 -> N47 -> N46 -> N33 -> N61 -> GYGY,27.5
晚高峰,T_6,TYGY,p,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,32.8
晚高峰,T_6,TYGY,c,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,9.37
晚高峰,T_7,TYGY,c,T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,2.52
晚高峰,T_6,TYGY,b,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,51.54
晚高峰,T_8,TYGY,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,12.5
晚高峰,T_7,TYGY,b,T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,17.34
晚高峰,T_1,XYGY,p,T_1 -> N18 -> N16 -> N30 -> XYST -> N12 -> XYGY,1.92
晚高峰,T_1,CYGY,b,T_1 -> N18 -> N16 -> N30 -> XYST -> N28 -> CYGY,7.76
晚高峰,T_1,GYGY,b,T_1 -> N18 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.49
晚高峰,T_1,CYGY,p,T_1 -> N18 -> N16 -> N30 -> XYST -> N28 -> CYGY,4.94
晚高峰,T_1,GYGY,p,T_1 -> N18 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.31
晚高峰,T_1,XYGY,c,T_1 -> N18 -> N16 -> N30 -> XYST -> N12 -> XYGY,0.55
晚高峰,T_1,CYGY,c,T_1 -> N18 -> N16 -> N30 -> XYST -> N28 -> CYGY,1.41
晚高峰,T_1,GYGY,c,T_1 -> N18 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.18
晚高峰,T_1,XYGY,b,T_1 -> N18 -> N16 -> N30 -> XYST -> N12 -> XYGY,1.51
晚高峰,T_1,GYGY,b,T_1 -> N18 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.99
晚高峰,T_1,GYGY,p,T_1 -> N18 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.63
晚高峰,T_4,XYGY,b,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYGY,4.86
晚高峰,T_3,XYGY,b,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYGY,4.17
晚高峰,T_6,CYGY,c,T_6 -> N44 -> N28 -> CYGY,3.41
晚高峰,T_2,XYGY,c,T_2 -> N15 -> N11 -> N12 -> XYGY,2.7
晚高峰,T_1,GYGY,c,T_1 -> N18 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.09
晚高峰,T_4,XYGY,c,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYGY,0.97
晚高峰,T_3,XYGY,c,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYGY,0.83
晚高峰,T_6,CYGY,p,T_6 -> N44 -> N28 -> CYGY,45.94
晚高峰,T_1,XYGY,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> N11 -> N12 -> XYGY,28.66
晚高峰,T_2,XYGY,p,T_2 -> N15 -> N11 -> N12 -> XYGY,36.29
晚高峰,T_1,XYGY,p,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> N11 -> N12 -> XYGY,18.24
晚高峰,T_6,CYGY,b,T_6 -> N44 -> N28 -> CYGY,16.41
晚高峰,T_4,XYGY,p,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYGY,13.08
晚高峰,T_2,XYGY,b,T_2 -> N15 -> N11 -> N12 -> XYGY,12.96
晚高峰,T_3,XYGY,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYGY,11.22
晚高峰,T_1,XYGY,c,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> N11 -> N12 -> XYGY,5.21
晚高峰,T_25,TYGY,p,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,17.93
晚高峰,T_10,TYGY,b,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,12.59
晚高峰,T_9,TYGY,b,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,14.09
晚高峰,T_8,TYGY,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,37.5
晚高峰,T_7,TYGY,b,T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,32.95
晚高峰,T_10,TYGY,p,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,9.62
晚高峰,T_9,TYGY,p,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,8.97
晚高峰,T_8,TYGY,p,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,21.21
晚高峰,T_7,TYGY,p,T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,17.66
晚高峰,T_25,TYGY,c,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,4.27
晚高峰,T_1,GYGY,b,T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,7.9
晚高峰,T_10,TYGY,c,T_10 -> N38 -> T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,1.83
晚高峰,T_9,TYGY,c,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,2.56
晚高峰,T_8,TYGY,c,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,4.92
晚高峰,T_7,TYGY,c,T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,5.04
晚高峰,T_1,GYGY,p,T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,5.03
晚高峰,T_1,GYGY,c,T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,1.26
晚高峰,T_3,GYGY,c,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.04
晚高峰,T_25,TYGY,b,T_25 -> N39 -> N40 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,18.79
晚高峰,T_7,XYGY,c,T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,4.27
晚高峰,T_4,GYGY,c,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.02
晚高峰,T_10,TYGY,b,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,2.52
晚高峰,T_10,CYGY,p,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,1.81
晚高峰,T_25,TYGY,c,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,1.71
晚高峰,T_10,TYGY,c,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,0.92
晚高峰,T_25,TYGY,b,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,18.79
晚高峰,T_16,XYGY,c,T_16 -> N15 -> N11 -> N12 -> XYGY,11.86
晚高峰,T_1,GYGY,c,T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.9
晚高峰,T_4,GYGY,c,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.02
晚高峰,T_16,XYGY,p,T_16 -> N15 -> N11 -> N12 -> XYGY,157.74
晚高峰,T_16,XYGY,b,T_16 -> N15 -> N11 -> N12 -> XYGY,56.34
晚高峰,T_25,TYGY,p,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,5.98
晚高峰,T_25,GYGY,b,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N61 -> GYGY,16.5
晚高峰,T_9,XYGY,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,46.99
晚高峰,T_10,XYGY,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,45.74
晚高峰,T_10,TYGY,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,25.19
晚高峰,T_9,TYGY,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,37.58
晚高峰,T_9,CYGY,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,33.52
晚高峰,T_25,GYGY,p,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N60 -> N61 -> GYGY,10.5
晚高峰,T_9,XYGY,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,29.9
晚高峰,T_10,XYGY,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,25.87
晚高峰,T_10,TYGY,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,16.03
晚高峰,T_9,TYGY,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,20.92
晚高峰,T_10,CYGY,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,22.77
晚高峰,T_10,CYGY,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,14.49
晚高峰,T_9,CYGY,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,11.97
晚高峰,T_25,GYGY,c,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N60 -> N61 -> GYGY,3.5
晚高峰,T_9,XYGY,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,8.54
晚高峰,T_10,XYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,5.08
晚高峰,T_10,TYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,3.66
晚高峰,T_9,TYGY,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,4.7
晚高峰,T_10,CYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,3.88
晚高峰,T_9,CYGY,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,2.39
晚高峰,T_3,GYGY,c,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.02
晚高峰,T_25,TYGY,c,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,10.25
晚高峰,T_8,GYGY,p,T_8 -> N42 -> T_7 -> N32 -> N31 -> N33 -> N60 -> N61 -> GYGY,0.84
晚高峰,T_7,GYGY,b,T_7 -> N32 -> N31 -> N33 -> N61 -> GYGY,4.95
晚高峰,T_25,CYGY,c,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,0.85
晚高峰,T_8,GYGY,c,T_8 -> N42 -> T_7 -> N32 -> N31 -> N33 -> N60 -> N61 -> GYGY,1.2
晚高峰,T_7,GYGY,c,T_7 -> N32 -> N31 -> N33 -> N61 -> GYGY,1.65
晚高峰,T_25,XYGY,b,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,46.99
晚高峰,T_25,TYGY,b,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,28.18
晚高峰,T_25,CYGY,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,55.22
晚高峰,T_25,XYGY,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,39.87
晚高峰,T_25,TYGY,p,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,8.97
晚高峰,T_8,CYGY,p,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,6.8
晚高峰,T_7,GYGY,p,T_7 -> N32 -> N31 -> N33 -> N60 -> N61 -> GYGY,10.79
晚高峰,T_25,CYGY,b,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,15.49
晚高峰,T_8,TYGY,p,T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,7.96
晚高峰,T_8,GYGY,b,T_8 -> N49 -> T_7 -> N32 -> N31 -> N33 -> N60 -> N61 -> GYGY,6.59
晚高峰,T_25,XYGY,c,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,15.19
晚高峰,T_8,GYGY,p,T_8 -> N49 -> T_7 -> N32 -> N31 -> N33 -> N60 -> N61 -> GYGY,5.87
晚高峰,T_8,CYGY,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,11.34
晚高峰,T_25,CYGY,c,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,3.38
晚高峰,T_8,GYGY,c,T_8 -> N49 -> T_7 -> N32 -> N31 -> N33 -> N60 -> N61 -> GYGY,0.96
晚高峰,T_8,CYGY,c,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,1.62
晚高峰,T_4,CYGY,b,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,1.28
晚高峰,T_4,GYGY,p,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.4
晚高峰,T_3,GYGY,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.36
晚高峰,T_3,CYGY,b,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,1.1
晚高峰,T_2,GYGY,c,T_2 -> N15 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.42
晚高峰,T_2,CYGY,c,T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,0.71
晚高峰,T_4,GYGY,c,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.09
晚高峰,T_3,GYGY,c,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.21
晚高峰,T_4,CYGY,c,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,0.26
晚高峰,T_3,CYGY,c,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,0.22
晚高峰,T_25,TYGY,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> N11 -> N10 -> N9 -> N8 -> N7 -> TYGY,11.96
晚高峰,T_25,GYGY,b,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N60 -> N61 -> GYGY,11.0
晚高峰,T_25,GYGY,p,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N61 -> GYGY,7.0
晚高峰,T_7,GYGY,p,T_7 -> N32 -> N31 -> N33 -> N61 -> GYGY,13.87
晚高峰,T_8,GYGY,b,T_8 -> N49 -> T_7 -> N32 -> N31 -> N33 -> N61 -> GYGY,7.91
晚高峰,T_8,GYGY,p,T_8 -> N49 -> T_7 -> N32 -> N31 -> N33 -> N61 -> GYGY,7.55
晚高峰,T_1,CYGY,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,3.88
晚高峰,T_2,CYGY,p,T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,9.33
晚高峰,T_1,CYGY,p,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,2.47
晚高峰,T_2,GYGY,b,T_2 -> N15 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,1.15
晚高峰,T_8,XYGY,c,T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,2.45
晚高峰,T_4,CYGY,p,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,3.36
晚高峰,T_2,CYGY,b,T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,3.33
晚高峰,T_3,CYGY,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,2.89
晚高峰,T_2,GYGY,p,T_2 -> N15 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,1.29
晚高峰,T_4,GYGY,b,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.87
晚高峰,T_1,CYGY,c,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> CYGY,0.59
晚高峰,T_3,GYGY,b,T_3 -> N5 -> N6 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.11
晚高峰,T_7,GYGY,c,T_7 -> N32 -> N31 -> N33 -> N60 -> N61 -> GYGY,0.22
晚高峰,T_4,GYGY,p,T_4 -> N14 -> T_2 -> N15 -> N11 -> N12 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.4
